PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Year,Accession,Cluster
-2.2130666778222876,0.08916303956969131,-0.28926312665038817,0.1261713342134925,0.220813532267356,-0.14472165605660867,-0.08957691077000522,-0.09124310737982678,-0.31173856021295954,0.15896740383725416,2010,CRX62335,0
-1.8582707119334412,0.014217583526464982,-0.12906962765784907,-0.17543904044363778,-0.08740374478837352,-0.00454662766945519,0.04273783283262888,-0.1784045950202534,-0.31642494351009154,-0.05269307489579871,2010,CRI06116,0
-2.010482046984,0.06387086210469169,-0.44338555936642077,0.04328349544003208,0.2098413215833032,-0.0032647414897723228,-0.006155574443695261,0.018045190488270805,0.09671873421233951,0.04365706355444798,2010,CRX62392,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2010,CRK76936,0
-2.2855043653213403,0.12949737909006476,-0.11829471734151355,-0.14330486352396868,-0.04291853895682134,-0.02665110612478725,0.017292049805568623,-0.18314330711897156,-0.07743041359830694,0.006510096401728276,2009,CRX62519,0
-1.8584629445948007,0.031215354685694877,-0.5427979397968583,0.0016882712705427905,0.340781818310513,0.05591980491024766,-0.02601211450588322,-0.13915008510951113,0.006117817759855042,-0.22047165113662184,2010,CRI06094,0
-2.010482046984,0.06387086210469169,-0.44338555936642077,0.04328349544003208,0.2098413215833032,-0.0032647414897723228,-0.006155574443695261,0.018045190488270805,0.09671873421233951,0.04365706355444798,2010,CRX62613,0
-2.1026301182002167,0.11217779355518392,-0.20891383809162378,-0.09809116659145733,-0.041093903374371396,0.03304252997823673,0.028082769988909722,-0.12255109635593743,-0.11138686008434158,-0.04920610965979051,2010,CRX62275,0
-2.010482046984,0.06387086210469169,-0.44338555936642077,0.04328349544003208,0.2098413215833032,-0.0032647414897723228,-0.006155574443695261,0.018045190488270805,0.09671873421233951,0.04365706355444798,2010,CRX62574,0
-2.010482046984,0.06387086210469169,-0.44338555936642077,0.04328349544003208,0.2098413215833032,-0.0032647414897723228,-0.006155574443695261,0.018045190488270805,0.09671873421233951,0.04365706355444798,2010,CRX62459,0
-1.994406944998748,-0.26312770581072575,-0.45143640804440277,0.3781948482365926,0.002184982480831756,0.07503977464840206,-0.24308614578678361,-0.1413613425515913,0.16906640184249333,-0.09775751021114608,2010,AFU09540,0
-2.168702781830929,-0.07525519104982872,-0.563664530331961,0.414902277739265,0.6824481134567726,-0.24393485243861265,0.0003178892263101864,-0.01758218211016215,-0.1330488743443985,0.1736506955093924,2010,AFU09530,0
-1.9369203387951874,0.0060607238747210765,-0.3864893978563576,0.01813602858471961,-0.7313977472428069,0.36799976423509556,-0.29782102350310546,0.12208820425592154,0.30016326707524277,-0.5318441830395272,2010,AFU09510,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09440,0
-1.9369203387951874,0.0060607238747210765,-0.3864893978563576,0.01813602858471961,-0.7313977472428069,0.36799976423509556,-0.29782102350310546,0.12208820425592154,0.30016326707524277,-0.5318441830395272,2010,AFU09430,0
-1.900412239306536,0.1965613844522661,-0.5591907264600195,-0.22690654838185664,-0.4419124956133704,0.23781016634221025,-0.20897010925981485,0.463807085014249,0.2209940497312227,-0.3008446468299022,2010,CRX62359,0
-2.049335467799007,-0.13169006034911718,-0.6429960733486867,-0.12123481523121667,-0.01673691542790371,0.11223173210694457,-0.2405735299450465,0.20849699320736245,0.17709201146428655,-0.08921257137372023,2010,AFU09420,0
-1.793111771670959,0.21198653027100875,-0.6516506753272454,-0.23686111858344797,-0.33044909302410963,0.3125147620424748,-0.22591202040156524,0.3290293614207921,0.19445785727998202,-0.5275883814668031,2010,CRK76951,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09390,0
-1.9369203387951874,0.0060607238747210765,-0.3864893978563576,0.01813602858471961,-0.7313977472428069,0.36799976423509556,-0.29782102350310546,0.12208820425592154,0.30016326707524277,-0.5318441830395272,2010,AFU09370,0
-2.1071312865136447,0.22386609492221138,-0.4800498299425365,0.3025956510236653,0.1027293374121659,-0.07255674337453588,-0.12379459594779578,0.21083898160778147,-0.2118380147897885,0.03057711401173718,2010,AFU09360,0
-1.8189757639540485,0.11079712235839137,-0.6841075871971681,-0.2842934927264616,-0.2679538896662709,0.32880851825716584,-0.2546983330468127,0.24768623312655888,0.188907283193758,-0.5255455953898754,2010,CRX62730,0
-1.8637562952058337,0.12201631515024004,-0.5349442723704799,-0.269321135380804,-0.4391419812401384,0.2647960454031395,-0.26820964142993026,0.3463803440087134,0.12501139627637947,-0.22095215685484462,2010,CRK77011,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62405,0
-1.8637562952058337,0.12201631515024004,-0.5349442723704799,-0.269321135380804,-0.4391419812401384,0.2647960454031395,-0.26820964142993026,0.3463803440087134,0.12501139627637947,-0.22095215685484462,2010,CRX62646,0
-1.7860354575391406,-0.06958211507090736,-0.7057530725769547,0.424913376295178,-0.44833196684950416,0.18175037633387273,-0.5239833285332317,0.4776438800077672,0.06458414483294843,-0.2918446992368988,2010,AFU09350,0
-1.7860354575391406,-0.06958211507090736,-0.7057530725769547,0.424913376295178,-0.44833196684950416,0.18175037633387273,-0.5239833285332317,0.4776438800077672,0.06458414483294843,-0.2918446992368988,2010,CRX59976,0
-1.8681793093953276,0.040185500173716686,-0.5201000152431802,-0.48199797166118236,-0.4723767204037025,0.307319839895503,-0.1809652546878369,0.38375533914413057,0.48373918984832137,-0.31717872766425537,2010,AFU09320,0
-1.7496788598336788,0.20543759447575854,-0.5272496644067771,0.0928290230123249,0.0627591658837933,0.0705835415767368,-0.18373227090804514,0.11111349320159378,-0.22532892466765533,-0.20162336162588623,2010,CRK54934,0
-1.7795554244757243,0.20686721461494784,-0.5673240241167615,-0.10762997210296014,-0.10746117174688287,0.26358915449593295,-0.1814075553780429,0.04569111710836808,0.004033667040364198,-0.34800274745305615,2010,CRI06028,0
-1.5743526707377133,-0.011481300085229105,-0.7672516694165793,0.4464847629600139,-0.3765055561608684,0.2774687748164244,-0.5752642411208635,0.323545205854234,-0.020092695130983527,-0.43146252886187075,2010,CRX62794,0
-1.6787349899035635,-0.05415696925216473,-0.7982130214441805,0.41495880609358654,-0.33686856426024353,0.25645497203413736,-0.5409252396749815,0.3428661564143105,0.03804795238170772,-0.5185884338737996,2010,CRK76909,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRI06006,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09300,0
-1.9258540152438006,0.4009804811392399,-0.6469666786100359,-0.13192922275025157,-0.39738584287659223,-0.1853733249608291,0.02639408674703182,0.3087096212553634,0.3278143821535572,-0.44831984993762575,2010,AFU09290,0
-1.8224608310870904,0.23753847590384242,-0.47785933540047837,-0.25495817561069656,-0.35296876506433394,0.22484061550370527,-0.11096824551835704,0.3746863194590319,0.2618031670337594,-0.2563491687496928,2010,AFU09270,0
-2.0300916320921605,-0.04679452282454037,-0.7054359412594027,-0.29371966943904354,-0.40586581944672545,0.28336722961009736,-0.36454459829176294,0.39024159398099323,0.16908378425624115,-0.3412545527562528,2010,AFU09260,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09250,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62502,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09230,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09220,0
-1.7949382199921284,0.24994353723440105,-0.5527837896487228,-0.21392707280975462,-0.5399514328047657,0.25822830761881327,-0.30195662945408763,0.5032228276305035,-0.0024830897534067285,-0.2598157419789715,2010,CRX62425,0
-1.988404800929181,-0.10422434158260974,-0.3608082028360696,0.5807086600647148,0.05877505810113842,-0.07804984896575677,-0.13702289287325442,0.004025749019170723,0.04717867608497187,-0.164878687016207,2010,CRK54912,0
-1.9912382112771518,0.14876639962926938,-0.5058254272771365,-0.1292013587677959,-0.17928758243551893,0.16787075601338156,-0.13012664279041097,0.1997897912619015,0.0887105070042958,-0.20838491782808424,2010,CRI05915,0
-1.8408208716490748,0.1547658225185521,-0.5323271852305219,-0.2584655095115388,-0.4221749943424664,0.21921404224286015,-0.2021279025027197,0.48601131734705677,0.2018909661036897,-0.3189246811904272,2010,CRX62532,0
-1.9067826948912177,-0.03727338335969279,-0.49569808558362954,-0.37200839577284733,-0.32197614572387195,0.19994005079089294,-0.16740976147798597,0.289988619569716,0.23302929627630362,-0.3267222772342683,2010,CRX62765,0
-2.0300916320921605,-0.04679452282454037,-0.7054359412594027,-0.29371966943904354,-0.40586581944672545,0.28336722961009736,-0.36454459829176294,0.39024159398099323,0.16908378425624115,-0.3412545527562528,2010,AFU09210,0
-1.8189757639540485,0.11079712235839137,-0.6841075871971681,-0.2842934927264616,-0.2679538896662709,0.32880851825716584,-0.2546983330468127,0.24768623312655888,0.188907283193758,-0.5255455953898754,2010,CRI05948,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62844,0
-1.989621656673153,0.06974621590825522,-0.30274518584672505,0.3781103451629948,-0.3540779502568391,0.09363778602306536,-0.21624938229923382,0.008570523768819779,0.013110262064597852,-0.3096398272605971,2010,AFU09200,0
-1.9067826948912177,-0.03727338335969279,-0.49569808558362954,-0.37200839577284733,-0.32197614572387195,0.19994005079089294,-0.16740976147798597,0.289988619569716,0.23302929627630362,-0.3267222772342683,2010,CRX62725,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62571,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09180,0
-1.8042780095912951,0.12632695662348506,-0.5185339275491763,-0.2571907233643643,-0.4260240336914439,0.27024092408850503,-0.24836200097016337,0.35940889728214837,0.08826027279422738,-0.19708398276792427,2010,AFU09170,0
-1.8944039166775934,0.045830100888564866,-0.4007681193547884,-0.6070147353599066,-0.6039347680708465,0.338058299089125,-0.12695988349283374,0.2903504373093582,0.3665838146308783,-0.5067241826031859,2010,CRX62436,0
-1.8569793274692563,0.1900124486570161,-0.43478971553955126,0.1027835932139162,-0.04870423670546731,-0.004121054123527732,-0.16679035976629533,0.245891216795051,-0.19879273221641391,0.02512037301101471,2010,CRX62481,0
-2.009598251839136,0.06599374624397895,-0.5602932771071802,-0.13270869266863825,-0.24849381171365137,0.16224418275253652,-0.22128629977477363,0.3111147891499264,0.028798306074225823,-0.2709604302688185,2010,CRX62795,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62635,0
-1.9138974533760027,0.1784754607879064,-0.4967176721011007,-0.5093452621119297,-0.6613759146025066,0.39222217085513345,-0.1973065439199103,0.38282577445965804,0.3489979939995732,-0.47880376612189207,2010,CRX62602,0
-1.9254553823738403,-0.05197517155111151,-0.5291840701292646,0.09938172629910628,-0.5934805529864076,0.31629637705586333,-0.37458866407831326,0.1800470008129346,0.3900050417735946,-0.403551882241686,2010,CRI06431,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,AFU09160,0
-1.9138974533760027,0.1784754607879064,-0.4967176721011007,-0.5093452621119297,-0.6613759146025066,0.39222217085513345,-0.1973065439199103,0.38282577445965804,0.3489979939995732,-0.47880376612189207,2010,AFU09130,0
-1.8999176373979894,-0.03548133008337646,-0.6530679197231941,-0.30948691039361026,-0.4291464273957108,0.23295729999581188,-0.33183070780985796,0.4713714026037102,0.0914665507136887,-0.3987623532478745,2010,AFU09120,0
-0.41027296852788203,1.4321447804760399,2.9136054545798435,4.151710670023075,-5.920845368307608,-1.2626574221851241,2.182651183485116,3.9782456421063865,-3.4089056296066595,-1.3264619828903013,1961,AAO46271,0
-2.2673978286181398,-3.9318246654777136,2.011023426284328,4.405651935207663,-5.241242707315756,0.5547814252523299,3.509167345364019,2.0417037379190557,-0.41166211308739087,-0.5118761634524017,1961,AFV53249,0
-2.2169955529293173,-4.514233680702675,1.6390629120516609,4.167396872242138,-3.653390526932092,0.5148071446082382,4.353167312953305,2.2198948033917274,-0.8970814268186392,0.14162267457486447,1966,AJI76400,0
4.985094133967967,1.6701810798220813,1.3360342085443486,4.54463662177267,0.03650498650302718,0.9002401805867231,-0.7133644497797039,-1.0782814788542197,-0.6796088349002161,-0.8892624530407354,1993,CAA86528,2
-2.009318030080676,0.20712923005828324,-0.4568897322214095,0.11946258610971638,0.07258778898305354,0.0512695731864265,-0.10306967247462531,0.05767425277604327,-0.04359059764350923,0.14015098282007557,2010,CRI06464,0
-1.423759889173766,2.016816902476708,3.366384903478874,4.558384195604745,-4.958662434366839,-2.655092134136909,1.8266328424928575,2.9844703633854723,-2.9990883636900514,-0.6998575701326261,1967,AAO46296,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01380,0
-2.111149058583594,-0.15878593514649073,-0.1122004077914023,0.23236583167791158,-0.14122976499192505,0.10724760094689173,-0.05515484370041757,-0.46878198261137266,0.15391806859188992,-0.09122437193745428,2009,AEO01266,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01267,0
-1.924862513694737,0.02108944706932339,-0.44676239052789973,-0.12334445089533776,-0.07010077430529485,0.0833388679639379,-0.14035279116219476,0.14787308108384975,0.1007281916284997,0.02181362341389271,2009,AEO01275,0
-1.8855144909711827,-0.015392345012514474,-0.3410290698088119,-0.041406502235842906,0.1692435309235675,-0.03701047197917737,-0.028795434210891542,-0.03501440404577503,-0.10917258464098487,0.056765551924085104,2009,AEO01280,0
-2.0004686005878307,-0.014827382505985967,-0.15578193900150558,0.31426806397132145,-0.22195151947256977,0.11100154309861421,-0.09278761364558834,-0.29517683683835677,0.058715014418032334,-0.12081175594778233,2009,AEO01283,0
-2.0939927768042645,0.09893002643552472,-0.40615317777563886,-0.1760641321492084,-0.11552378220356047,0.14339204064195374,-0.09804605797482645,0.1492885723974223,0.20179924806519747,-0.17304869953576385,2009,AEO01295,0
-2.1026301182002167,0.11217779355518392,-0.20891383809162378,-0.09809116659145733,-0.041093903374371396,0.03304252997823673,0.028082769988909722,-0.12255109635593743,-0.11138686008434158,-0.04920610965979051,2009,AEO01288,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01300,0
-1.9983434337656447,-0.19647985854273708,-0.2642267491748743,0.35225011113110455,0.02989307389715968,0.07131077238907144,-0.11596062573687572,-0.38103197062969374,0.2393001516640211,0.070212304061115,2009,AEO01304,0
-2.201851916511993,0.02900815586436435,-0.18082898756655116,-0.185014096043254,0.07610844252062049,-0.06113772243457122,0.047787065246079875,-0.13051035192795965,-0.037874710002536165,-0.11752842079729728,2009,AEO01309,0
-1.8855144909711827,-0.015392345012514474,-0.3410290698088119,-0.041406502235842906,0.1692435309235675,-0.03701047197917737,-0.028795434210891542,-0.03501440404577503,-0.10917258464098487,0.056765551924085104,2009,AEO01334,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01338,0
-1.8763218937908026,0.05325655846756731,-0.11588901764457217,-0.14414258252853165,-0.048486049401431267,0.015063358110246448,0.021404768760466434,-0.14581947546532203,-0.3217378705638906,-0.002953246089433921,2009,AEO01519,0
-1.9061720445729182,-0.026005353066761452,-0.42347444970013537,-0.019916119657548116,0.2490559169921561,-0.03738091488936664,-0.0022279966070377468,0.017831870816753567,0.013550926583562653,-0.01180795086024608,2009,AEO01527,0
-1.9748444431804661,0.028723116722462215,-0.3553507473021795,-0.06655635573242175,0.3914203218627485,0.07368292822980414,0.07912750374022988,-0.45450895162875,0.10257428564047465,-0.02235027184706242,2009,AEO01521,0
-1.9955019967822005,0.01811010866821538,-0.43779612719350286,-0.045065973154127165,0.4712327079313371,0.07331248531961497,0.10569494134408379,-0.4016626767662211,0.22529779686502252,-0.0909237746313938,2009,AEO01529,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01532,0
-2.171948432769731,0.010701027657651239,-0.32732063165912456,0.13479441232909012,0.16472525053792247,-0.14490335063208787,-0.16088892729459583,0.03311044378162628,-0.40840188462517757,0.12026006548344385,2009,AEO01534,0
-2.1169172162172707,0.33539955331290017,-0.3548518588593383,0.06850106337783173,-0.08121786719528104,0.07054220261936651,0.01308985981093414,0.1041136439511265,-0.0006985954048689277,-0.09190198203975258,2009,AEO01531,0
-2.0022032715958877,-0.008619614089319045,-0.4558701457039386,0.25679945244879676,0.4119875578616893,-0.14101254687781498,-0.07317289003270117,-0.035162902113900406,-0.1595592953667831,0.2922324717076969,2009,AEO01533,0
-2.2833558805226466,0.16662633997978787,-0.15151550676534964,-0.6188637091843457,0.17715367255023973,-0.1387262926447624,0.14209001127673013,-0.010730886308060175,-0.3307000957294648,0.02265072827502954,2009,AEO01540,0
-1.8855144909711827,-0.015392345012514474,-0.3410290698088119,-0.041406502235842906,0.1692435309235675,-0.03701047197917737,-0.028795434210891542,-0.03501440404577503,-0.10917258464098487,0.056765551924085104,2009,AEO01543,0
-1.989824493382264,0.07448387015893858,-0.36094017947509743,0.021793112861737324,0.13002893551471442,-0.002894298579582873,-0.032723012047548794,-0.03480108437425805,-0.02600477701220851,0.11223056633877927,2009,AEO01342,0
-1.9676597854650189,0.0460538960165105,-0.3912081843294471,0.020881360920505968,0.03201751777517777,-0.007874996275250264,-0.12915758982112335,0.07228607102203466,-0.10358967804255655,0.0547077570213428,2009,AFU09697,0
-2.1199984880764395,0.06317067741777782,-0.4133082010113053,0.03756035381630598,0.15330954346369866,0.047515631034703826,-0.06543690252945354,-0.11593089299697285,0.05161245653034885,0.16973836683040341,2009,AEO01358,0
-1.7145934447881994,0.153472791525327,-0.6531462351695667,-0.25276753586003436,-0.30759088156689557,0.3498223210394528,-0.2890373344926941,0.22836528256648256,0.1307666356810671,-0.43841969037794665,2010,CRX62348,0
-1.8637562952058337,0.12201631515024004,-0.5349442723704799,-0.269321135380804,-0.4391419812401384,0.2647960454031395,-0.26820964142993026,0.3463803440087134,0.12501139627637947,-0.22095215685484462,2010,CRK77022,0
-1.8384735302133697,0.07375790272732805,-0.7669582383889929,-0.4733840773903756,0.2691527559916179,0.14575767609053086,-0.15502220035942174,0.2568152749609193,-0.08214639462824783,-0.12408037950997677,2010,CRK54802,0
-1.9827550316583136,-0.33512039551994194,-0.7757729482764798,-0.40334184229285236,0.15956229193053315,0.21842112291943835,0.4914584910540503,0.36391499535116173,-0.03157290773920656,-0.1448015486868126,2010,CRI06204,0
-1.883937743641574,0.16419154544801198,-0.5982853761443623,-0.1391559289693873,-0.06782417984625823,0.2425753517136462,-0.14706855393216112,0.06501206766844453,0.06217431455305504,-0.43512865246498506,2010,CRI06061,0
-1.926276231589626,0.09537197653964878,-0.5916476383299423,-0.27433892252487013,-0.37941729225553156,0.2541039225569013,-0.23775642190506255,0.382463956720016,0.2154434756449987,-0.2988018607529745,2010,CRX62410,0
-1.7137725955724128,0.006125643434566735,-0.5906826669688889,0.1209531129639421,-0.5216541422977715,0.4120147755384149,-0.42586957666594494,0.02594832665940113,0.30532820180966314,-0.5431697118666579,2011,CRX62327,0
-1.9420350001634306,-0.11626491453037453,-0.7354560222159128,-0.1311893854328081,0.09472648716135683,0.18693632780720912,-0.25751544108679686,0.0737192696139051,0.1505558190130461,-0.31595630601062125,2011,CRX62370,0
-1.7228415342388077,0.04056269452961063,-0.6434507882863251,-0.31457766770896917,-0.252065427744345,0.36123927600346095,-0.294090224757161,0.14328804539445777,0.056173506256762894,-0.42178493132789757,2011,CRK54835,0
-1.8189757639540485,0.11079712235839137,-0.6841075871971681,-0.2842934927264616,-0.2679538896662709,0.32880851825716584,-0.2546983330468127,0.24768623312655888,0.188907283193758,-0.5255455953898754,2010,CRN12543,0
-1.6937374721023168,-0.09661358303717905,-0.6667806459542461,-0.4331504288018359,-0.06931570717781886,0.8486169347360244,-0.44463109585630156,0.07533784710973532,0.1099123851640274,-0.5401958284013677,2010,CRI06475,0
-1.8189757639540485,0.11079712235839137,-0.6841075871971681,-0.2842934927264616,-0.2679538896662709,0.32880851825716584,-0.2546983330468127,0.24768623312655888,0.188907283193758,-0.5255455953898754,2010,CRK54901,0
